time,energy,x1,y1,z1,x2,y2,z2
4.839999999999999858e-01,-8.900698595209715069e-01,2.341369827634257397e-02,1.585003169245317173e-02,0.000000000000000000e+00,1.176586301723656192e+00,-1.585003169245317173e-02,0.000000000000000000e+00
4.859999999999999876e-01,-8.900696773949776652e-01,2.283172176831346073e-02,1.592846634475297493e-02,0.000000000000000000e+00,1.177168278231685239e+00,-1.592846634475297493e-02,0.000000000000000000e+00
4.879999999999999893e-01,-8.900695000297907944e-01,2.225523258496632864e-02,1.600674955999392343e-02,0.000000000000000000e+00,1.177744767415032312e+00,-1.600674955999392343e-02,0.000000000000000000e+00
4.899999999999999911e-01,-8.900693274647168973e-01,2.168436818933859936e-02,1.608487693727072079e-02,0.000000000000000000e+00,1.178315631810660014e+00,-1.608487693727072079e-02,0.000000000000000000e+00
4.919999999999999929e-01,-8.900691597223427953e-01,2.111926138997028898e-02,1.616284417668820139e-02,0.000000000000000000e+00,1.178880738610028400e+00,-1.616284417668820139e-02,0.000000000000000000e+00
4.939999999999999947e-01,-8.900689968099496641e-01,2.056004046748893810e-02,1.624064707740062452e-02,0.000000000000000000e+00,1.179439959532509796e+00,-1.624064707740062452e-02,0.000000000000000000e+00
4.959999999999999964e-01,-8.900688387208529617e-01,2.000682929962797549e-02,1.631828153563301756e-02,0.000000000000000000e+00,1.179993170700370797e+00,-1.631828153563301756e-02,0.000000000000000000e+00
4.979999999999999982e-01,-8.900686854356786304e-01,1.945974748453303121e-02,1.639574354268991466e-02,0.000000000000000000e+00,1.180540252515465793e+00,-1.639574354268991466e-02,0.000000000000000000e+00
5.000000000000000000e-01,-8.900685369235679101e-01,1.891891046222743747e-02,1.647302918295638283e-02,0.000000000000000000e+00,1.181081089537771467e+00,-1.647302918295638283e-02,0.000000000000000000e+00
5.020000000000000018e-01,-8.900683931433137630e-01,1.838442963412374731e-02,1.655013463189591513e-02,0.000000000000000000e+00,1.181615570365875056e+00,-1.655013463189591513e-02,0.000000000000000000e+00
5.040000000000000036e-01,-8.900682540444307955e-01,1.785641248048265226e-02,1.662705615404939941e-02,0.000000000000000000e+00,1.182143587519516092e+00,-1.662705615404939941e-02,0.000000000000000000e+00
5.060000000000000053e-01,-8.900681195681600100e-01,1.733496267573407523e-02,1.670379010103902398e-02,0.000000000000000000e+00,1.182665037324264645e+00,-1.670379010103902398e-02,0.000000000000000000e+00
5.080000000000000071e-01,-8.900679896484120501e-01,1.682018020158774010e-02,1.678033290958069051e-02,0.000000000000000000e+00,1.183179819798410914e+00,-1.678033290958069051e-02,0.000000000000000000e+00
5.100000000000000089e-01,-8.900678642126430562e-01,1.631216145787203059e-02,1.685668109950819518e-02,0.000000000000000000e+00,1.183687838542126558e+00,-1.685668109950819518e-02,0.000000000000000000e+00
5.120000000000000107e-01,-8.900677431826773400e-01,1.581099937105056100e-02,1.693283127181216194e-02,0.000000000000000000e+00,1.184189000628947941e+00,-1.693283127181216194e-02,0.000000000000000000e+00
5.140000000000000124e-01,-8.900676264754691092e-01,1.531678350037565806e-02,1.700878010669645835e-02,0.000000000000000000e+00,1.184683216499622826e+00,-1.700878010669645835e-02,0.000000000000000000e+00
5.160000000000000142e-01,-8.900675140038104560e-01,1.482960014164692863e-02,1.708452436165453989e-02,0.000000000000000000e+00,1.185170399858351598e+00,-1.708452436165453989e-02,0.000000000000000000e+00
5.180000000000000160e-01,-8.900674056769855014e-01,1.434953242855132281e-02,1.716006086956800569e-02,0.000000000000000000e+00,1.185650467571447209e+00,-1.716006086956800569e-02,0.000000000000000000e+00
5.200000000000000178e-01,-8.900673014013777973e-01,1.387666043156853858e-02,1.723538653682935018e-02,0.000000000000000000e+00,1.186123339568430080e+00,-1.723538653682935018e-02,0.000000000000000000e+00
5.220000000000000195e-01,-8.900672010810273260e-01,1.341106125443250995e-02,1.731049834149078065e-02,0.000000000000000000e+00,1.186588938745566146e+00,-1.731049834149078065e-02,0.000000000000000000e+00
5.240000000000000213e-01,-8.900671046181434232e-01,1.295280912814587154e-02,1.738539333144067597e-02,0.000000000000000000e+00,1.187047190871852731e+00,-1.738539333144067597e-02,0.000000000000000000e+00
5.260000000000000231e-01,-8.900670119135744018e-01,1.250197550254991338e-02,1.746006862260920944e-02,0.000000000000000000e+00,1.187498024497448679e+00,-1.746006862260920944e-02,0.000000000000000000e+00
5.280000000000000249e-01,-8.900669228672393185e-01,1.205862913545759606e-02,1.753452139720437786e-02,0.000000000000000000e+00,1.187941370864540991e+00,-1.753452139720437786e-02,0.000000000000000000e+00
5.300000000000000266e-01,-8.900668373785197707e-01,1.162283617936173477e-02,1.760874890197962686e-02,0.000000000000000000e+00,1.188377163820636850e+00,-1.760874890197962686e-02,0.000000000000000000e+00
5.320000000000000284e-01,-8.900667553466174997e-01,1.119466026573451636e-02,1.768274844653402664e-02,0.000000000000000000e+00,1.188805339734264166e+00,-1.768274844653402664e-02,0.000000000000000000e+00
5.340000000000000302e-01,-8.900666766708785760e-01,1.077416258693812516e-02,1.775651740164593470e-02,0.000000000000000000e+00,1.189225837413060649e+00,-1.775651740164593470e-02,0.000000000000000000e+00
5.360000000000000320e-01,-8.900666012510856095e-01,1.036140197576944540e-02,1.783005319764083274e-02,0.000000000000000000e+00,1.189638598024229221e+00,-1.783005319764083274e-02,0.000000000000000000e+00
5.380000000000000338e-01,-8.900665289877225383e-01,9.956434982664628605e-03,1.790335332279405570e-02,0.000000000000000000e+00,1.190043565017333993e+00,-1.790335332279405570e-02,0.000000000000000000e+00
5.400000000000000355e-01,-8.900664597822106616e-01,9.559315950591749933e-03,1.797641532176889531e-02,0.000000000000000000e+00,1.190440684049406839e+00,-1.797641532176889531e-02,0.000000000000000000e+00
5.420000000000000373e-01,-8.900663935371231350e-01,9.170097087661898891e-03,1.804923679409056736e-02,0.000000000000000000e+00,1.190829902912336591e+00,-1.804923679409056736e-02,0.000000000000000000e+00
5.440000000000000391e-01,-8.900663301563717100e-01,8.788828537490874990e-03,1.812181539265642072e-02,0.000000000000000000e+00,1.191211171462507545e+00,-1.812181539265642072e-02,0.000000000000000000e+00
5.460000000000000409e-01,-8.900662695453736006e-01,8.415558447345178328e-03,1.819414882228264502e-02,0.000000000000000000e+00,1.191584441552653306e+00,-1.819414882228264502e-02,0.000000000000000000e+00
5.480000000000000426e-01,-8.900662116112021405e-01,8.050333034107256744e-03,1.826623483828774056e-02,0.000000000000000000e+00,1.191949666965891330e+00,-1.826623483828774056e-02,0.000000000000000000e+00
5.500000000000000444e-01,-8.900661562627127932e-01,7.693196648095996376e-03,1.833807124511289965e-02,0.000000000000000000e+00,1.192306803351902644e+00,-1.833807124511289965e-02,0.000000000000000000e+00
5.520000000000000462e-01,-8.900661034106578384e-01,7.344191834779275133e-03,1.840965589497939661e-02,0.000000000000000000e+00,1.192655808165219433e+00,-1.840965589497939661e-02,0.000000000000000000e+00
5.540000000000000480e-01,-8.900660529677830723e-01,7.003359394415975374e-03,1.848098668658305910e-02,0.000000000000000000e+00,1.192996640605582748e+00,-1.848098668658305910e-02,0.000000000000000000e+00
5.560000000000000497e-01,-8.900660048489092979e-01,6.670738439665297934e-03,1.855206156382584529e-02,0.000000000000000000e+00,1.193329261560333476e+00,-1.855206156382584529e-02,0.000000000000000000e+00
5.580000000000000515e-01,-8.900659589710044894e-01,6.346366451201472005e-03,1.862287851458445734e-02,0.000000000000000000e+00,1.193653633548797277e+00,-1.862287851458445734e-02,0.000000000000000000e+00
5.600000000000000533e-01,-8.900659152532410801e-01,6.030279331372043888e-03,1.869343556951599469e-02,0.000000000000000000e+00,1.193969720668626611e+00,-1.869343556951599469e-02,0.000000000000000000e+00
5.620000000000000551e-01,-8.900658736170441454e-01,5.722511455937905923e-03,1.876373080090050494e-02,0.000000000000000000e+00,1.194277488544060795e+00,-1.876373080090050494e-02,0.000000000000000000e+00
5.640000000000000568e-01,-8.900658339861295953e-01,5.423095723933047362e-03,1.883376232152036631e-02,0.000000000000000000e+00,1.194576904276065665e+00,-1.883376232152036631e-02,0.000000000000000000e+00
5.660000000000000586e-01,-8.900657962865339279e-01,5.132063605681723602e-03,1.890352828357632492e-02,0.000000000000000000e+00,1.194867936394317098e+00,-1.890352828357632492e-02,0.000000000000000000e+00
5.680000000000000604e-01,-8.900657604466353234e-01,4.849445189010367224e-03,1.897302687764006873e-02,0.000000000000000000e+00,1.195150554810988419e+00,-1.897302687764006873e-02,0.000000000000000000e+00
5.700000000000000622e-01,-8.900657263971684108e-01,4.575269223691065534e-03,1.904225633164316825e-02,0.000000000000000000e+00,1.195424730776307731e+00,-1.904225633164316825e-02,0.000000000000000000e+00
5.720000000000000639e-01,-8.900656940712332599e-01,4.309563164152874215e-03,1.911121490990219315e-02,0.000000000000000000e+00,1.195690436835845860e+00,-1.911121490990219315e-02,0.000000000000000000e+00
5.740000000000000657e-01,-8.900656634042982684e-01,4.052353210496577492e-03,1.917990091217985915e-02,0.000000000000000000e+00,1.195947646789502050e+00,-1.917990091217985915e-02,0.000000000000000000e+00
5.760000000000000675e-01,-8.900656343341986076e-01,3.803664347847810455e-03,1.924831267278198990e-02,0.000000000000000000e+00,1.196196335652150777e+00,-1.924831267278198990e-02,0.000000000000000000e+00
5.779999999999999583e-01,-8.900656068011292277e-01,3.563520384082663819e-03,1.931644855969011365e-02,0.000000000000000000e+00,1.196436479615915927e+00,-1.931644855969011365e-02,0.000000000000000000e+00
5.799999999999999600e-01,-8.900655807476359760e-01,3.331943985959074771e-03,1.938430697372953496e-02,0.000000000000000000e+00,1.196668056014039472e+00,-1.938430697372953496e-02,0.000000000000000000e+00
5.819999999999999618e-01,-8.900655561186027187e-01,3.108956713686425021e-03,1.945188634777267681e-02,0.000000000000000000e+00,1.196891043286312017e+00,-1.945188634777267681e-02,0.000000000000000000e+00
5.839999999999999636e-01,-8.900655328612347983e-01,2.894579053964840398e-03,1.951918514597752313e-02,0.000000000000000000e+00,1.197105420946033671e+00,-1.951918514597752313e-02,0.000000000000000000e+00
5.859999999999999654e-01,-8.900655109250431574e-01,2.688830451524730492e-03,1.958620186306100561e-02,0.000000000000000000e+00,1.197311169548473719e+00,-1.958620186306100561e-02,0.000000000000000000e+00
5.879999999999999671e-01,-8.900654902618220232e-01,2.491729339196106351e-03,1.965293502360718203e-02,0.000000000000000000e+00,1.197508270660802454e+00,-1.965293502360718203e-02,0.000000000000000000e+00
5.899999999999999689e-01,-8.900654708256297010e-01,2.303293166536198987e-03,1.971938318141003982e-02,0.000000000000000000e+00,1.197696706833462299e+00,-1.971938318141003982e-02,0.000000000000000000e+00
5.919999999999999707e-01,-8.900654525727672572e-01,2.123538427042841528e-03,1.978554491885083436e-02,0.000000000000000000e+00,1.197876461572955575e+00,-1.978554491885083436e-02,0.000000000000000000e+00
5.939999999999999725e-01,-8.900654354617519859e-01,1.952480683980011879e-03,1.985141884630981304e-02,0.000000000000000000e+00,1.198047519316018494e+00,-1.985141884630981304e-02,0.000000000000000000e+00
5.959999999999999742e-01,-8.900654194532985342e-01,1.790134594840839645e-03,1.991700360161223482e-02,0.000000000000000000e+00,1.198209865405157615e+00,-1.991700360161223482e-02,0.000000000000000000e+00
5.979999999999999760e-01,-8.900654045102912582e-01,1.636513934472271295e-03,1.998229784950864701e-02,0.000000000000000000e+00,1.198363486065526118e+00,-1.998229784950864701e-02,0.000000000000000000e+00
5.999999999999999778e-01,-8.900653905977617963e-01,1.491631616884468410e-03,2.004730028118929114e-02,0.000000000000000000e+00,1.198508368383113920e+00,-2.004730028118929114e-02,0.000000000000000000e+00
6.019999999999999796e-01,-8.900653776828673092e-01,1.355499715766877002e-03,2.011200961383267927e-02,0.000000000000000000e+00,1.198644500284231418e+00,-2.011200961383267927e-02,0.000000000000000000e+00
6.039999999999999813e-01,-8.900653657348640557e-01,1.228129483731763959e-03,2.017642459018825773e-02,0.000000000000000000e+00,1.198771870516266436e+00,-2.017642459018825773e-02,0.000000000000000000e+00
6.059999999999999831e-01,-8.900653547250881870e-01,1.109531370304861616e-03,2.024054397819323101e-02,0.000000000000000000e+00,1.198890468629693284e+00,-2.024054397819323101e-02,0.000000000000000000e+00
6.079999999999999849e-01,-8.900653446269310987e-01,9.997150386816067245e-04,2.030436657062353184e-02,0.000000000000000000e+00,1.199000284961316609e+00,-2.030436657062353184e-02,0.000000000000000000e+00
6.099999999999999867e-01,-8.900653354158217789e-01,8.986893812662901737e-04,2.036789118477902449e-02,0.000000000000000000e+00,1.199101310618731819e+00,-2.036789118477902449e-02,0.000000000000000000e+00
6.119999999999999885e-01,-8.900653270692030494e-01,8.064625340102696835e-04,2.043111666220304504e-02,0.000000000000000000e+00,1.199193537465987891e+00,-2.043111666220304504e-02,0.000000000000000000e+00
6.139999999999999902e-01,-8.900653195665165773e-01,7.230418895642219852e-04,2.049404186843635511e-02,0.000000000000000000e+00,1.199276958110433888e+00,-2.049404186843635511e-02,0.000000000000000000e+00
6.159999999999999920e-01,-8.900653128891828914e-01,6.484341092582376898e-04,2.055666569280569650e-02,0.000000000000000000e+00,1.199351565890739879e+00,-2.055666569280569650e-02,0.000000000000000000e+00
6.179999999999999938e-01,-8.900653070205868378e-01,5.826451339223849167e-04,2.061898704824711992e-02,0.000000000000000000e+00,1.199417354866075813e+00,-2.061898704824711992e-02,0.000000000000000000e+00
6.199999999999999956e-01,-8.900653019460638138e-01,5.256801935591889083e-04,2.068100487116427202e-02,0.000000000000000000e+00,1.199474319806439038e+00,-2.068100487116427202e-02,0.000000000000000000e+00
6.219999999999999973e-01,-8.900652976528835580e-01,4.775438158782960535e-04,2.074271812132191806e-02,0.000000000000000000e+00,1.199522456184120012e+00,-2.074271812132191806e-02,0.000000000000000000e+00
6.239999999999999991e-01,-8.900652941302412691e-01,4.382398337024108080e-04,2.080412578177494656e-02,0.000000000000000000e+00,1.199561760166295787e+00,-2.080412578177494656e-02,0.000000000000000000e+00
6.260000000000000009e-01,-8.900652913692468360e-01,4.077713912524141707e-04,2.086522685883320308e-02,0.000000000000000000e+00,1.199592228608745703e+00,-2.086522685883320308e-02,0.000000000000000000e+00
6.280000000000000027e-01,-8.900652893629167339e-01,3.861409493183915690e-04,2.092602038206246504e-02,0.000000000000000000e+00,1.199613859050679743e+00,-2.092602038206246504e-02,0.000000000000000000e+00
6.300000000000000044e-01,-8.900652881061682509e-01,3.733502893221180160e-04,2.098650540432196038e-02,0.000000000000000000e+00,1.199626649710676007e+00,-2.098650540432196038e-02,0.000000000000000000e+00
6.320000000000000062e-01,-8.900652875958130483e-01,3.694005162753685734e-04,2.104668100183884963e-02,0.000000000000000000e+00,1.199630599483722859e+00,-2.104668100183884963e-02,0.000000000000000000e+00
6.340000000000000080e-01,-8.900652878305563842e-01,3.742920606372414035e-04,2.110654627432013292e-02,0.000000000000000000e+00,1.199625707939361074e+00,-2.110654627432013292e-02,0.000000000000000000e+00
6.360000000000000098e-01,-8.900652888109935601e-01,3.880246790725017320e-04,2.116610034510246763e-02,0.000000000000000000e+00,1.199611975320925783e+00,-2.116610034510246763e-02,0.000000000000000000e+00
6.380000000000000115e-01,-8.900652905396134740e-01,4.105974541117739674e-04,2.122534236134045182e-02,0.000000000000000000e+00,1.199589402545886418e+00,-2.122534236134045182e-02,0.000000000000000000e+00
6.400000000000000133e-01,-8.900652930207963998e-01,4.420087927132308595e-04,2.128427149423394241e-02,0.000000000000000000e+00,1.199557991207284902e+00,-2.128427149423394241e-02,0.000000000000000000e+00
6.420000000000000151e-01,-8.900652962608232022e-01,4.822564237242479889e-04,2.134288693929505334e-02,0.000000000000000000e+00,1.199517743576273832e+00,-2.134288693929505334e-02,0.000000000000000000e+00
6.440000000000000169e-01,-8.900653002678764469e-01,5.313373942403118357e-04,2.140118791665546541e-02,0.000000000000000000e+00,1.199468662605757796e+00,-2.140118791665546541e-02,0.000000000000000000e+00
6.460000000000000187e-01,-8.900653050520531684e-01,5.892480648572913111e-04,2.145917367141477253e-02,0.000000000000000000e+00,1.199410751935140906e+00,-2.145917367141477253e-02,0.000000000000000000e+00
6.480000000000000204e-01,-8.900653106253699764e-01,6.559841038120007434e-04,2.151684347403064190e-02,0.000000000000000000e+00,1.199344015896186111e+00,-2.151684347403064190e-02,0.000000000000000000e+00
6.500000000000000222e-01,-8.900653170017737148e-01,7.315404800048043834e-04,2.157419662075155467e-02,0.000000000000000000e+00,1.199268459519993391e+00,-2.157419662075155467e-02,0.000000000000000000e+00
6.520000000000000240e-01,-8.900653241971586693e-01,8.159114548968310343e-04,2.163123243409299443e-02,0.000000000000000000e+00,1.199184088545101279e+00,-2.163123243409299443e-02,0.000000000000000000e+00
6.540000000000000258e-01,-8.900653322293735625e-01,9.090905732731889956e-04,2.168795026335797876e-02,0.000000000000000000e+00,1.199090909426725027e+00,-2.168795026335797876e-02,0.000000000000000000e+00
6.560000000000000275e-01,-8.900653411182450903e-01,1.011070652862390649e-03,2.174434948520287056e-02,0.000000000000000000e+00,1.198988929347135857e+00,-2.174434948520287056e-02,0.000000000000000000e+00
6.580000000000000293e-01,-8.900653508855881357e-01,1.121843772801018897e-03,2.180042950424946821e-02,0.000000000000000000e+00,1.198878156227197289e+00,-2.180042950424946821e-02,0.000000000000000000e+00
6.600000000000000311e-01,-8.900653615552259756e-01,1.241401260931487621e-03,2.185618975374442260e-02,0.000000000000000000e+00,1.198758598739066761e+00,-2.185618975374442260e-02,0.000000000000000000e+00
6.620000000000000329e-01,-8.900653731530125956e-01,1.369733679919572832e-03,2.191162969626707716e-02,0.000000000000000000e+00,1.198630266320078741e+00,-2.191162969626707716e-02,0.000000000000000000e+00
6.640000000000000346e-01,-8.900653857068485664e-01,1.506830812177216991e-03,2.196674882448687929e-02,0.000000000000000000e+00,1.198493169187821117e+00,-2.196674882448687929e-02,0.000000000000000000e+00
6.660000000000000364e-01,-8.900653992467054687e-01,1.652681643574933391e-03,2.202154666197155691e-02,0.000000000000000000e+00,1.198347318356423497e+00,-2.202154666197155691e-02,0.000000000000000000e+00
6.680000000000000382e-01,-8.900654138046480979e-01,1.807274345926972604e-03,2.207602276404733652e-02,0.000000000000000000e+00,1.198192725654071422e+00,-2.207602276404733652e-02,0.000000000000000000e+00
6.700000000000000400e-01,-8.900654294148554468e-01,1.970596258231242185e-03,2.213017671871250411e-02,0.000000000000000000e+00,1.198029403741767140e+00,-2.213017671871250411e-02,0.000000000000000000e+00
6.720000000000000417e-01,-8.900654461136456863e-01,2.142633866644816365e-03,2.218400814760566192e-02,0.000000000000000000e+00,1.197857366133353585e+00,-2.218400814760566192e-02,0.000000000000000000e+00
6.740000000000000435e-01,-8.900654639394998124e-01,2.323372783174714080e-03,2.223751670703014507e-02,0.000000000000000000e+00,1.197676627216823775e+00,-2.223751670703014507e-02,0.000000000000000000e+00
6.760000000000000453e-01,-8.900654829330852946e-01,2.512797723062480757e-03,2.229070208903603453e-02,0.000000000000000000e+00,1.197487202276936058e+00,-2.229070208903603453e-02,0.000000000000000000e+00
6.780000000000000471e-01,-8.900655031372778359e-01,2.710892480839968439e-03,2.234356402256133800e-02,0.000000000000000000e+00,1.197289107519158513e+00,-2.234356402256133800e-02,0.000000000000000000e+00
6.800000000000000488e-01,-8.900655245971883511e-01,2.917639905032589319e-03,2.239610227463392431e-02,0.000000000000000000e+00,1.197082360094965825e+00,-2.239610227463392431e-02,0.000000000000000000e+00
6.820000000000000506e-01,-8.900655473601811751e-01,3.133021871485201001e-03,2.244831665163588008e-02,0.000000000000000000e+00,1.196866978128513281e+00,-2.244831665163588008e-02,0.000000000000000000e+00
6.840000000000000524e-01,-8.900655714758997084e-01,3.357019255284685033e-03,2.250020700063197140e-02,0.000000000000000000e+00,1.196642980744713869e+00,-2.250020700063197140e-02,0.000000000000000000e+00
6.860000000000000542e-01,-8.900655969962830705e-01,3.589611901252206475e-03,2.255177321076403882e-02,0.000000000000000000e+00,1.196410388098746447e+00,-2.255177321076403882e-02,0.000000000000000000e+00
6.880000000000000560e-01,-8.900656239755870835e-01,3.830778592977078859e-03,2.260301521471312289e-02,0.000000000000000000e+00,1.196169221407021643e+00,-2.260301521471312289e-02,0.000000000000000000e+00
6.900000000000000577e-01,-8.900656524704002592e-01,4.080497020363133692e-03,2.265393299023121462e-02,0.000000000000000000e+00,1.195919502979635674e+00,-2.265393299023121462e-02,0.000000000000000000e+00
6.920000000000000595e-01,-8.900656825396559002e-01,4.338743745657482748e-03,2.270452656174462222e-02,0.000000000000000000e+00,1.195661256254341387e+00,-2.270452656174462222e-02,0.000000000000000000e+00
6.940000000000000613e-01,-8.900657142446458669e-01,4.605494167930591215e-03,2.275479600203092825e-02,0.000000000000000000e+00,1.195394505832068299e+00,-2.275479600203092825e-02,0.000000000000000000e+00
6.960000000000000631e-01,-8.900657476490263509e-01,4.880722485975646542e-03,2.280474143397162937e-02,0.000000000000000000e+00,1.195119277514023137e+00,-2.280474143397162937e-02,0.000000000000000000e+00
6.980000000000000648e-01,-8.900657828188208720e-01,5.164401659594313951e-03,2.285436303238259220e-02,0.000000000000000000e+00,1.194835598340404426e+00,-2.285436303238259220e-02,0.000000000000000000e+00
7.000000000000000666e-01,-8.900658198224199458e-01,5.456503369235114406e-03,2.290366102592451131e-02,0.000000000000000000e+00,1.194543496630763535e+00,-2.290366102592451131e-02,0.000000000000000000e+00
7.020000000000000684e-01,-8.900658587305757541e-01,5.756997973949880623e-03,2.295263569909561027e-02,0.000000000000000000e+00,1.194243002026048828e+00,-2.295263569909561027e-02,0.000000000000000000e+00
7.039999999999999591e-01,-8.900658996163889336e-01,6.065854467632990354e-03,2.300128739430888289e-02,0.000000000000000000e+00,1.193934145532365765e+00,-2.300128739430888289e-02,0.000000000000000000e+00
7.059999999999999609e-01,-8.900659425552869264e-01,6.383040433507437827e-03,2.304961651405624395e-02,0.000000000000000000e+00,1.193616959566491387e+00,-2.304961651405624395e-02,0.000000000000000000e+00
7.079999999999999627e-01,-8.900659876250027747e-01,6.708521996821171021e-03,2.309762352316197323e-02,0.000000000000000000e+00,1.193291478003177586e+00,-2.309762352316197323e-02,0.000000000000000000e+00
7.099999999999999645e-01,-8.900660349055349307e-01,7.042263775716645427e-03,2.314530895112790546e-02,0.000000000000000000e+00,1.192957736224282028e+00,-2.314530895112790546e-02,0.000000000000000000e+00
7.119999999999999662e-01,-8.900660844791072890e-01,7.384228830236094776e-03,2.319267339457288524e-02,0.000000000000000000e+00,1.192615771169762473e+00,-2.319267339457288524e-02,0.000000000000000000e+00
7.139999999999999680e-01,-8.900661364301114542e-01,7.734378609424720843e-03,2.323971751976898828e-02,0.000000000000000000e+00,1.192265621390573793e+00,-2.323971751976898828e-02,0.000000000000000000e+00
7.159999999999999698e-01,-8.900661908450429038e-01,8.092672896493775456e-03,2.328644206527712493e-02,0.000000000000000000e+00,1.191907327103504777e+00,-2.328644206527712493e-02,0.000000000000000000e+00
7.179999999999999716e-01,-8.900662478124240495e-01,8.459069752005436704e-03,2.333284784468458994e-02,0.000000000000000000e+00,1.191540930247993124e+00,-2.333284784468458994e-02,0.000000000000000000e+00
7.199999999999999734e-01,-8.900663074227092020e-01,8.833525455041423002e-03,2.337893574944725425e-02,0.000000000000000000e+00,1.191166474544957055e+00,-2.337893574944725425e-02,0.000000000000000000e+00
7.219999999999999751e-01,-8.900663697681809872e-01,9.215994442317491583e-03,2.342470675183899731e-02,0.000000000000000000e+00,1.190784005557681047e+00,-2.342470675183899731e-02,0.000000000000000000e+00
7.239999999999999769e-01,-8.900664349428250022e-01,9.606429245206327128e-03,2.347016190801112095e-02,0.000000000000000000e+00,1.190393570754792130e+00,-2.347016190801112095e-02,0.000000000000000000e+00
7.259999999999999787e-01,-8.900665030421912594e-01,1.000478042463186050e-02,2.351530236116436759e-02,0.000000000000000000e+00,1.189995219575366692e+00,-2.351530236116436759e-02,0.000000000000000000e+00
7.279999999999999805e-01,-8.900665741632326489e-01,1.041099650379880698e-02,2.356012934483629750e-02,0.000000000000000000e+00,1.189589003496199782e+00,-2.356012934483629750e-02,0.000000000000000000e+00
7.299999999999999822e-01,-8.900666484041256377e-01,1.082502389872215878e-02,2.360464418630665515e-02,0.000000000000000000e+00,1.189174976101276426e+00,-2.360464418630665515e-02,0.000000000000000000e+00
7.319999999999999840e-01,-8.900667258640651003e-01,1.124680684652252724e-02,2.364884831012342009e-02,0.000000000000000000e+00,1.188753193153476051e+00,-2.364884831012342009e-02,0.000000000000000000e+00
7.339999999999999858e-01,-8.900668066430381664e-01,1.167628733145469576e-02,2.369274324175217258e-02,0.000000000000000000e+00,1.188323712668543974e+00,-2.369274324175217258e-02,0.000000000000000000e+00
7.359999999999999876e-01,-8.900668908415710900e-01,1.211340500863842401e-02,2.373633061135136876e-02,0.000000000000000000e+00,1.187886594991360178e+00,-2.373633061135136876e-02,0.000000000000000000e+00
7.379999999999999893e-01,-8.900669785604442552e-01,1.255809712546257159e-02,2.377961215767608952e-02,0.000000000000000000e+00,1.187441902874535993e+00,-2.377961215767608952e-02,0.000000000000000000e+00
7.399999999999999911e-01,-8.900670699003822017e-01,1.301029844063590797e-02,2.382258973211272279e-02,0.000000000000000000e+00,1.186989701559362675e+00,-2.382258973211272279e-02,0.000000000000000000e+00
7.419999999999999929e-01,-8.900671649617086789e-01,1.346994114086068166e-02,2.386526530284699410e-02,0.000000000000000000e+00,1.186530058859137871e+00,-2.386526530284699410e-02,0.000000000000000000e+00
7.439999999999999947e-01,-8.900672638439665052e-01,1.393695475510803999e-02,2.390764095916764545e-02,0.000000000000000000e+00,1.186063045244890590e+00,-2.390764095916764545e-02,0.000000000000000000e+00
7.459999999999999964e-01,-8.900673666455030109e-01,1.441126606647786558e-02,2.394971891590793808e-02,0.000000000000000000e+00,1.185588733933520711e+00,-2.394971891590793808e-02,0.000000000000000000e+00
7.479999999999999982e-01,-8.900674734630121820e-01,1.489279902162947596e-02,2.399150151802703981e-02,0.000000000000000000e+00,1.185107200978369191e+00,-2.399150151802703981e-02,0.000000000000000000e+00
7.500000000000000000e-01,-8.900675843910413887e-01,1.538147463777399769e-02,2.403299124533317052e-02,0.000000000000000000e+00,1.184618525362224561e+00,-2.403299124533317052e-02,0.000000000000000000e+00
7.520000000000000018e-01,-8.900676995214449327e-01,1.587721090722405901e-02,2.407419071735022315e-02,0.000000000000000000e+00,1.184122789092774575e+00,-2.407419071735022315e-02,0.000000000000000000e+00
7.540000000000000036e-01,-8.900678189428026243e-01,1.637992269950189206e-02,2.411510269832935899e-02,0.000000000000000000e+00,1.183620077300496787e+00,-2.411510269832935899e-02,0.000000000000000000e+00
7.560000000000000053e-01,-8.900679427397797383e-01,1.688952166101284277e-02,2.415573010240681245e-02,0.000000000000000000e+00,1.183110478338985860e+00,-2.415573010240681245e-02,0.000000000000000000e+00
7.580000000000000071e-01,-8.900680709924385647e-01,1.740591611229793875e-02,2.419607599890894953e-02,0.000000000000000000e+00,1.182594083887700709e+00,-2.419607599890894953e-02,0.000000000000000000e+00
7.600000000000000089e-01,-8.900682037754981124e-01,1.792901094288635450e-02,2.423614361780523918e-02,0.000000000000000000e+00,1.182070989057112387e+00,-2.423614361780523918e-02,0.000000000000000000e+00
7.620000000000000107e-01,-8.900683411575339710e-01,1.845870750377657729e-02,2.427593635530951935e-02,0.000000000000000000e+00,1.181541292496222084e+00,-2.427593635530951935e-02,0.000000000000000000e+00
7.640000000000000124e-01,-8.900684832001232172e-01,1.899490349758376287e-02,2.431545777962955401e-02,0.000000000000000000e+00,1.181005096502414808e+00,-2.431545777962955401e-02,0.000000000000000000e+00
7.660000000000000142e-01,-8.900686299569237070e-01,1.953749286640021551e-02,2.435471163686447546e-02,0.000000000000000000e+00,1.180462507133598349e+00,-2.435471163686447546e-02,0.000000000000000000e+00
